playerID,name,source_group,primary_position,season,fangraphs_name,team,age,games,plate_appearances,at_bats,hits,home_runs,runs_batted_in,runs,stolen_bases,batting_average,on_base_percentage,slugging_percentage,on_base_plus_slugging,batting_fwar,batting_match_type
lazzeto01,Tony Lazzeri,Official Induction,2B,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1962,Tony Oliva,MIN,27,1069,4570,4178,1298,155,642,641,80,0.310674964,0.359806932,0.50215414,0.861961072,36.137899351173594,matched
olivato01,Tony Oliva,Official Induction,OF,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1971,Tony Oliva,MIN,35,607,2309,2123,619,65,305,229,6,0.291568535,0.339835283,0.425812529,0.765647812,4.530101723385944,matched
olivato01,Tony Oliva,Official Induction,OF,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
olivato01,Tony Oliva,Official Induction,OF,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1964,Tony Perez,CIN,25,849,3332,3004,864,137,532,447,16,0.287616511,0.346570397,0.490013315,0.836583712,23.693391611138207,matched
perezto01,Tony Perez,Official Induction,1B,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1971,Tony Perez,3 Tms,34,1464,6109,5499,1535,211,930,706,32,0.279141662,0.34086444,0.464448081,0.805312521,33.01954567921087,matched
perezto01,Tony Perez,Official Induction,1B,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1981,Tony Perez,3 Tms,42,464,1420,1275,333,31,190,119,1,0.26117647,0.328169014,0.396862745,0.725031759,2.1921394409540476,matched
perezto01,Tony Perez,Official Induction,1B,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
perezto01,Tony Perez,Official Induction,1B,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1922,Travis Jackson,NYG,22,1015,4114,3715,1115,94,574,544,51,0.300134589,0.348534201,0.45652759,0.805061791,34.29754986243791,matched
jackstr01,Travis Jackson,Official Induction,SS,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1931,Travis Jackson,NYG,30,641,2565,2371,653,41,355,289,20,0.275411218,0.317441398,0.396457191,0.713898589,11.877115281311683,matched
jackstr01,Travis Jackson,Official Induction,SS,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jackstr01,Travis Jackson,Official Induction,SS,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,1993,Trevor Hoffman,2 Tms,28,439,31,29,4,0,5,1,0,0.137931034,0.137931034,0.206896551,0.344827585,-0.06284798370319339,matched
hoffmtr01,Trevor Hoffman,Official Induction,P,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2001,Trevor Hoffman,2 Tms,38,526,5,5,0,0,0,0,0,0,0,0,0,-0.06598518240134074,matched
hoffmtr01,Trevor Hoffman,Official Induction,P,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
hoffmtr01,Trevor Hoffman,Official Induction,P,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1907,Tristram Speaker,BOS,21,322,1359,1217,380,14,152,177,73,0.312243221,0.369253956,0.433853738,0.803107694,13.63585837355524,matched
speaktr01,Tris Speaker,Official Induction,OF,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1911,Tristram Speaker,2 Tms,28,1447,6269,5304,1852,39,760,1012,311,0.349170437,0.435763321,0.495098039,0.93086136,75.82507051786985,matched
speaktr01,Tris Speaker,Official Induction,OF,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1921,Tristram Speaker,3 Tms,37,1020,4360,3674,1282,64,617,693,48,0.348938486,0.435049598,0.529940119,0.964989717,40.736881537593405,matched
speaktr01,Tris Speaker,Official Induction,OF,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
speaktr01,Tris Speaker,Official Induction,OF,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1923,Turkey Stearnes,DS,26,591,2541,2279,815,127,679,563,72,0.357612988,0.423848878,0.661254936,1.085103814,35.91517107557568,matched
steartu99,Turkey Stearnes,Official Induction,OF,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1931,Turkey Stearnes,7 Tms,35,395,1683,1501,504,59,322,347,57,0.335776149,0.407605466,0.54763491,0.955240376,18.597812288629992,matched
steartu99,Turkey Stearnes,Official Induction,OF,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
steartu99,Turkey Stearnes,Official Induction,OF,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1905,Ty Cobb,DET,21,735,3080,2773,959,28,474,471,254,0.345834835,0.394526034,0.476018752,0.870544786,36.192381990499506,matched
cobbty01,Ty Cobb,Official Induction,OF,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1911,Ty Cobb,DET,29,1306,5696,4956,1897,41,800,1031,526,0.382768361,0.453359542,0.5322841,0.985643642,77.12034524349694,matched
cobbty01,Ty Cobb,Official Induction,OF,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cobbty01,Ty Cobb,Official Induction,OF,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
